r1bqkb1r/pppppppp/2n2n2/6B1/3P4/5N2/PPP1PPPP/RN1QKB1R,b,3,f6e4,15,d5,22
r1bqkb1r/ppp1pppp/2n2n2/3p2B1/3P4/5N2/PPP1PPPP/RN1QKB1R,w,4,e2e3,22,e3,13
r1bqkb1r/ppp1pppp/2n2n2/3p2B1/3P4/4PN2/PPP2PPP/RN1QKB1R,b,4,f6e4,13,Bf5,56
r2qkb1r/ppp1pppp/2n2n2/3p1bB1/3P4/4PN2/PPP2PPP/RN1QKB1R,w,5,g5f6,56,Nbd2,2
r2qkb1r/ppp1pppp/2n2n2/3p1bB1/3P4/4PN2/PPPN1PPP/R2QKB1R,b,5,f6e4,2,Qd6,164
r3kb1r/ppp1pppp/2nq1n2/3p1bB1/3P4/4PN2/PPPN1PPP/R2QKB1R,w,6,c2c4,164,a3,58
r3kb1r/ppp1pppp/2nq1n2/3p1bB1/3P4/P3PN2/1PPN1PPP/R2QKB1R,b,6,e7e5,58,O-O-O,237
rnbqk1nr/ppppppbp/6p1/8/3P1B2/5N2/PPP1PPPP/RN1QKB1R,b,3,g8f6,5,e6,82
rnbqk1nr/pppp1pbp/4p1p1/8/3P1B2/5N2/PPP1PPPP/RN1QKB1R,w,4,e2e4,82,e4,92
rnbqk1nr/pppp1pbp/4p1p1/8/3PPB2/5N2/PPP2PPP/RN1QKB1R,b,4,d7d6,92,Ne7,101
rnbqk2r/ppppnpbp/4p1p1/8/3PPB2/5N2/PPP2PPP/RN1QKB1R,w,5,h2h4,101,Bd3,87
rnbqk2r/ppppnpbp/4p1p1/8/3PPB2/3B1N2/PPP2PPP/RN1QK2R,b,5,b8c6,87,d6,94
rnbqk2r/ppp1npbp/3pp1p1/8/3PPB2/3B1N2/PPP2PPP/RN1QK2R,w,6,d1d2,94,Bg5,47
rnbqk2r/ppp1npbp/3pp1p1/6B1/3PP3/3B1N2/PPP2PPP/RN1QK2R,b,6,b8d7,47,Nd7,64
r1bqkbnr/pppp1ppp/2n5/4p3/4P3/5NP1/PPPP1P1P/RNBQKB1R,b,3,g8f6,-15,Bc5,1
r1bqk1nr/pppp1ppp/2n5/2b1p3/4P3/5NP1/PPPP1P1P/RNBQKB1R,w,4,f1g2,1,Bg2,16
r1bqk1nr/pppp1ppp/2n5/2b1p3/4P3/5NP1/PPPP1PBP/RNBQK2R,b,4,d7d6,16,Nf6,51
r1bqk2r/pppp1ppp/2n2n2/2b1p3/4P3/5NP1/PPPP1PBP/RNBQK2R,w,5,f3e5,51,Nc3,-26
r1bqk2r/pppp1ppp/2n2n2/2b1p3/4P3/2N2NP1/PPPP1PBP/R1BQK2R,b,5,d7d6,-26,d6,-20
r1bqk2r/ppp2ppp/2np1n2/2b1p3/4P3/2N2NP1/PPPP1PBP/R1BQK2R,w,6,d2d3,-20,O-O,-23
r1bqk2r/ppp2ppp/2np1n2/2b1p3/4P3/2N2NP1/PPPP1PBP/R1BQ1RK1,b,6,e8g8,-23,Be6,20
r1bqkbnr/pppp1ppp/2n5/4P3/8/5N2/PPP1PPPP/RNBQKB1R,b,3,d7d5,140,Bc5,196
r1bqk1nr/pppp1ppp/2n5/2b1P3/8/5N2/PPP1PPPP/RNBQKB1R,w,4,a2a3,196,e4,141
r1bqk1nr/pppp1ppp/2n5/2b1P3/4P3/5N2/PPP2PPP/RNBQKB1R,b,4,d7d6,141,Nge7,140
r1bqk2r/ppppnppp/2n5/2b1P3/4P3/5N2/PPP2PPP/RNBQKB1R,w,5,b1c3,140,Bf4,113
r1bqk2r/ppppnppp/2n5/2b1P3/4PB2/5N2/PPP2PPP/RN1QKB1R,b,5,e8g8,113,a5,234
r1bqk2r/1pppnppp/2n5/p1b1P3/4PB2/5N2/PPP2PPP/RN1QKB1R,w,6,b1c3,234,Bb5,135
r1bqk2r/1pppnppp/2n5/pBb1P3/4PB2/5N2/PPP2PPP/RN1QK2R,b,6,e7g6,135,Ng6,118
rnbqkb1r/ppp1pppp/5n2/3p4/3P1B2/4P3/PPP2PPP/RN1QKBNR,b,3,c7c5,-1,Bf5,41
rn1qkb1r/ppp1pppp/5n2/3p1b2/3P1B2/4P3/PPP2PPP/RN1QKBNR,w,4,c2c4,41,Nc3,1
rn1qkb1r/ppp1pppp/5n2/3p1b2/3P1B2/2N1P3/PPP2PPP/R2QKBNR,b,4,c7c6,1,e6,7
rn1qkb1r/ppp2ppp/4pn2/3p1b2/3P1B2/2N1P3/PPP2PPP/R2QKBNR,w,5,f1d3,7,Nb5,-16
rn1qkb1r/ppp2ppp/4pn2/1N1p1b2/3P1B2/4P3/PPP2PPP/R2QKBNR,b,5,f8b4,-16,a6,566
rn1qkb1r/1pp2ppp/p3pn2/1N1p1b2/3P1B2/4P3/PPP2PPP/R2QKBNR,w,6,b5c7,566,Nxc7+,550
rn1qkb1r/1pN2ppp/p3pn2/3p1b2/3P1B2/4P3/PPP2PPP/R2QKBNR,b,6,e8d7,550,Ke7,618
r1bqkbnr/pppp1ppp/2n5/3Np3/4P3/8/PPPP1PPP/R1BQKBNR,b,3,f8c5,-17,Bc5,19
r1bqk1nr/pppp1ppp/2n5/2bNp3/4P3/8/PPPP1PPP/R1BQKBNR,w,4,c2c3,19,Be2,-61
r1bqk1nr/pppp1ppp/2n5/2bNp3/4P3/8/PPPPBPPP/R1BQK1NR,b,4,g8f6,-61,Nf6,-26
r1bqk2r/pppp1ppp/2n2n2/2bNp3/4P3/8/PPPPBPPP/R1BQK1NR,w,5,d5f6,-26,Nxf6+,-65
r1bqk2r/pppp1ppp/2n2N2/2b1p3/4P3/8/PPPPBPPP/R1BQK1NR,b,5,g7f6,-65,Qxf6,-5
r1b1k2r/pppp1ppp/2n2q2/2b1p3/4P3/8/PPPPBPPP/R1BQK1NR,w,6,g1f3,-5,Nf3,-39
r1b1k2r/pppp1ppp/2n2q2/2b1p3/4P3/5N2/PPPPBPPP/R1BQK2R,b,6,g7g5,-39,d6,-15
rnbqkbnr/ppp2ppp/4p3/3p4/3P1B2/5N2/PPP1PPPP/RN1QKB1R,b,3,c7c5,5,c5,10
rnbqkbnr/pp3ppp/4p3/2pp4/3P1B2/5N2/PPP1PPPP/RN1QKB1R,w,4,e2e3,10,e3,15
rnbqkbnr/pp3ppp/4p3/2pp4/3P1B2/4PN2/PPP2PPP/RN1QKB1R,b,4,g8f6,15,c4,68
rnbqkbnr/pp3ppp/4p3/3p4/2pP1B2/4PN2/PPP2PPP/RN1QKB1R,w,5,b2b3,68,b3,63
rnbqkbnr/pp3ppp/4p3/3p4/2pP1B2/1P2PN2/P1P2PPP/RN1QKB1R,b,5,c4b3,63,b5,162
rnbqkbnr/p4ppp/4p3/1p1p4/2pP1B2/1P2PN2/P1P2PPP/RN1QKB1R,w,6,a2a4,162,bxc4,-35
rnbqkbnr/p4ppp/4p3/1p1p4/2PP1B2/4PN2/P1P2PPP/RN1QKB1R,b,6,b5c4,-35,bxc4,-29
rnbqkbnr/pp2pppp/2p5/3p4/3P1B2/5N2/PPP1PPPP/RN1QKB1R,b,3,c8f5,36,Bf5,50
rn1qkbnr/pp2pppp/2p5/3p1b2/3P1B2/5N2/PPP1PPPP/RN1QKB1R,w,4,e2e3,50,e3,31
rn1qkbnr/pp2pppp/2p5/3p1b2/3P1B2/4PN2/PPP2PPP/RN1QKB1R,b,4,e7e6,31,e6,49
rn1qkbnr/pp3ppp/2p1p3/3p1b2/3P1B2/4PN2/PPP2PPP/RN1QKB1R,w,5,c2c4,49,Bd3,28
rn1qkbnr/pp3ppp/2p1p3/3p1b2/3P1B2/3BPN2/PPP2PPP/RN1QK2R,b,5,f5d3,28,Bg6,54
rn1qkbnr/pp3ppp/2p1p1b1/3p4/3P1B2/3BPN2/PPP2PPP/RN1QK2R,w,6,c2c4,54,Nc3,0
rn1qkbnr/pp3ppp/2p1p1b1/3p4/3P1B2/2NBPN2/PPP2PPP/R2QK2R,b,6,g8f6,0,c5,108
rnbqkb1r/ppp1pppp/5n2/3p4/3P1B2/2N5/PPP1PPPP/R2QKBNR,b,3,a7a6,-2,Bf5,6
rn1qkb1r/ppp1pppp/5n2/3p1b2/3P1B2/2N5/PPP1PPPP/R2QKBNR,w,4,e2e3,6,Nb5,-7
rn1qkb1r/ppp1pppp/5n2/1N1p1b2/3P1B2/8/PPP1PPPP/R2QKBNR,b,4,b8a6,-7,Na6,0
r2qkb1r/ppp1pppp/n4n2/1N1p1b2/3P1B2/8/PPP1PPPP/R2QKBNR,w,5,a2a3,0,e3,-30
r2qkb1r/ppp1pppp/n4n2/1N1p1b2/3P1B2/4P3/PPP2PPP/R2QKBNR,b,5,c7c6,-30,c6,1
r2qkb1r/pp2pppp/n1p2n2/1N1p1b2/3P1B2/4P3/PPP2PPP/R2QKBNR,w,6,b5c3,1,Nc3,-5
r2qkb1r/pp2pppp/n1p2n2/3p1b2/3P1B2/2N1P3/PPP2PPP/R2QKBNR,b,6,d8b6,-5,e6,-2
